frame,time_sec,student_name,behavior,confidence,duration_sec
91,3.03,Hassan,reading,0.352,2.0
92,3.07,Haider,looking_board,0.95,2.0
92,3.07,Yasir,looking_away,0.949,1.4
92,3.07,Hashim,reading,0.947,2.0
92,3.07,Hassan,reading,0.778,2.0
92,3.07,Hashim,reading,0.756,2.0
92,3.07,Muneeb,looking_away,0.459,1.8
92,3.07,Hassan,reading,0.399,2.0
93,3.1,Yasir,looking_away,0.956,1.4
93,3.1,Hashim,reading,0.954,2.0
93,3.1,Haider,looking_board,0.949,2.0
93,3.1,Hashim,reading,0.762,2.0
93,3.1,Hassan,reading,0.757,2.0
93,3.1,Muneeb,looking_away,0.457,1.9
93,3.1,Hassan,reading,0.388,2.0
94,3.13,Yasir,looking_away,0.956,1.5
94,3.13,Hashim,reading,0.955,2.0
94,3.13,Haider,looking_board,0.936,2.0
94,3.13,Hassan,reading,0.733,2.0
94,3.13,Hashim,reading,0.725,2.0
94,3.13,Muneeb,looking_away,0.468,1.9
94,3.13,Hassan,reading,0.362,2.0
95,3.17,Yasir,looking_away,0.957,1.5
95,3.17,Hashim,reading,0.932,2.0
95,3.17,Haider,looking_board,0.861,2.0
95,3.17,Hashim,reading,0.705,2.0
95,3.17,Hassan,reading,0.705,1.9
95,3.17,Muneeb,looking_away,0.434,1.9
95,3.17,Hassan,reading,0.352,1.9
96,3.2,Yasir,looking_away,0.955,1.5
96,3.2,Hashim,reading,0.93,2.0
96,3.2,Haider,looking_board,0.844,2.0
96,3.2,Hassan,reading,0.734,2.0
96,3.2,Hashim,reading,0.717,2.0
96,3.2,Muneeb,looking_away,0.418,2.0
96,3.2,Hassan,reading,0.357,2.0
97,3.23,Yasir,looking_away,0.954,1.6
97,3.23,Hashim,reading,0.931,2.0
97,3.23,Haider,looking_board,0.856,2.0
97,3.23,Hassan,reading,0.747,2.0
97,3.23,Hashim,reading,0.702,2.0
97,3.23,Hassan,reading,0.375,2.0
97,3.23,Muneeb,looking_away,0.345,2.0
98,3.27,Yasir,looking_away,0.955,1.6
98,3.27,Hashim,reading,0.912,2.0
98,3.27,Haider,looking_board,0.858,2.0
98,3.27,Hassan,reading,0.744,2.0
98,3.27,Hashim,reading,0.696,2.0
98,3.27,Hassan,reading,0.391,2.0
98,3.27,Muneeb,looking_away,0.313,2.0
99,3.3,Yasir,looking_away,0.95,1.6
99,3.3,Hashim,reading,0.904,2.0
99,3.3,Haider,sleeping,0.823,0.7
99,3.3,Hassan,reading,0.722,2.0
99,3.3,Hashim,reading,0.712,2.0
99,3.3,Muneeb,looking_away,0.37,2.0
99,3.3,Hassan,reading,0.355,2.0
100,3.33,Yasir,looking_away,0.949,1.7
100,3.33,Hashim,reading,0.897,2.0
100,3.33,Haider,sleeping,0.821,0.7
100,3.33,Hashim,reading,0.715,2.0
100,3.33,Hassan,reading,0.69,2.0
100,3.33,Unknown,looking_away,0.459,0.5
100,3.33,Hassan,reading,0.364,2.0
100,3.33,Muneeb,looking_away,0.301,2.0
101,3.37,Yasir,looking_away,0.947,1.7
101,3.37,Hashim,reading,0.893,2.0
101,3.37,Haider,sleeping,0.815,0.8
101,3.37,Hashim,reading,0.693,2.0
101,3.37,Hassan,reading,0.676,2.0
101,3.37,Unknown,looking_away,0.397,0.5
101,3.37,Muneeb,looking_away,0.355,2.0
101,3.37,Hassan,reading,0.347,2.0
102,3.4,Yasir,looking_away,0.946,1.7
102,3.4,Hashim,reading,0.889,2.0
102,3.4,Haider,sleeping,0.804,0.8
102,3.4,Hashim,reading,0.728,2.0
102,3.4,Hassan,reading,0.659,2.0
102,3.4,Hassan,reading,0.397,2.0
102,3.4,Unknown,looking_away,0.362,0.6
102,3.4,Muneeb,looking_away,0.361,2.0
103,3.43,Yasir,looking_away,0.936,1.8
103,3.43,Hashim,reading,0.895,2.0
103,3.43,Haider,sleeping,0.776,0.8
103,3.43,Hashim,reading,0.759,2.0
103,3.43,Hassan,reading,0.639,2.0
103,3.43,Unknown,looking_away,0.366,0.6
103,3.43,Hassan,reading,0.353,2.0
104,3.47,Yasir,looking_away,0.934,1.8
104,3.47,Hashim,reading,0.882,2.0
104,3.47,Haider,sleeping,0.77,0.9
104,3.47,Hashim,reading,0.763,2.0
104,3.47,Hassan,reading,0.684,2.0
104,3.47,Hassan,reading,0.383,2.0
104,3.47,Unknown,looking_away,0.369,0.6
105,3.5,Yasir,looking_away,0.933,1.8
105,3.5,Hashim,reading,0.885,2.0
105,3.5,Hashim,reading,0.763,2.0
105,3.5,Muneeb,looking_away,0.489,2.0
105,3.5,Hassan,reading,0.376,2.0
106,3.53,Yasir,looking_away,0.921,1.9
106,3.53,Hashim,reading,0.903,2.0
106,3.53,Hashim,reading,0.767,2.0
106,3.53,Muneeb,looking_away,0.516,2.0
106,3.53,Hassan,reading,0.408,2.0
107,3.57,Yasir,looking_away,0.92,1.9
107,3.57,Hashim,reading,0.89,2.0
107,3.57,Hashim,reading,0.806,2.0
107,3.57,Hassan,reading,0.423,2.0
107,3.57,Muneeb,looking_away,0.391,2.0
108,3.6,Yasir,looking_away,0.914,1.9
108,3.6,Hashim,reading,0.901,2.0
108,3.6,Hashim,reading,0.803,2.0
108,3.6,Hassan,reading,0.384,2.0
109,3.63,Yasir,looking_away,0.93,2.0
109,3.63,Hashim,reading,0.909,2.0
109,3.63,Hashim,reading,0.805,2.0
109,3.63,Muneeb,looking_away,0.52,2.0
109,3.63,Hassan,reading,0.344,2.0
110,3.67,Hashim,reading,0.91,2.0
110,3.67,Yasir,looking_away,0.891,2.0
110,3.67,Muneeb,looking_away,0.581,2.0
110,3.67,Hassan,reading,0.366,2.0
110,3.67,Yasir,looking_away,0.319,2.0
111,3.7,Hashim,reading,0.916,2.0
111,3.7,Yasir,looking_away,0.911,2.0
111,3.7,Muneeb,looking_away,0.605,2.0
111,3.7,Hassan,reading,0.327,2.0
111,3.7,Yasir,looking_away,0.316,2.0
112,3.73,Hashim,reading,0.913,2.0
112,3.73,Yasir,looking_away,0.893,2.0
112,3.73,Muneeb,looking_away,0.683,2.0
112,3.73,Hassan,reading,0.359,2.0
112,3.73,Yasir,looking_away,0.352,2.0
113,3.77,Hashim,reading,0.922,2.0
113,3.77,Yasir,looking_away,0.877,2.0
113,3.77,Muneeb,looking_away,0.691,2.0
113,3.77,Yasir,looking_away,0.38,2.0
113,3.77,Hassan,reading,0.344,2.0
114,3.8,Hashim,reading,0.938,2.0
114,3.8,Yasir,looking_away,0.834,2.0
114,3.8,Muneeb,looking_away,0.711,2.0
114,3.8,Hassan,reading,0.416,2.0
114,3.8,Yasir,looking_away,0.411,2.0
115,3.83,Yasir,looking_away,0.81,1.9
115,3.83,Muneeb,looking_away,0.598,2.0
115,3.83,Hassan,reading,0.468,2.0
116,3.87,Yasir,looking_away,0.765,1.9
116,3.87,Muneeb,looking_away,0.614,2.0
116,3.87,Hassan,reading,0.523,2.0
116,3.87,Yasir,looking_away,0.287,1.9
117,3.9,Yasir,looking_away,0.713,1.9
117,3.9,Muneeb,looking_away,0.476,2.0
117,3.9,Hassan,reading,0.354,2.0
117,3.9,Yasir,looking_away,0.311,1.9
118,3.93,Yasir,looking_away,0.654,2.0
118,3.93,Hassan,reading,0.33,2.0
118,3.93,Yasir,looking_away,0.298,2.0
119,3.97,Muneeb,looking_away,0.584,2.0
119,3.97,Yasir,looking_away,0.547,2.0
119,3.97,Hassan,reading,0.405,2.0
120,4.0,Haris,reading,0.849,0.5
120,4.0,Muneeb,looking_away,0.836,2.0
120,4.0,Unknown,sleeping,0.603,0.5
120,4.0,Yasir,looking_away,0.469,2.0
120,4.0,Hassan,reading,0.451,2.0
120,4.0,Yasir,looking_away,0.274,2.0
121,4.03,Haris,reading,0.828,0.5
121,4.03,Muneeb,looking_away,0.769,2.0
121,4.03,Unknown,sleeping,0.646,0.5
121,4.03,Yasir,looking_away,0.459,2.0
121,4.03,Yasir,looking_away,0.353,2.0
121,4.03,Hassan,reading,0.346,2.0
122,4.07,Haris,reading,0.834,0.6
122,4.07,Muneeb,looking_away,0.76,2.0
122,4.07,Unknown,sleeping,0.564,0.6
122,4.07,Yasir,looking_away,0.472,2.0
122,4.07,Yasir,looking_away,0.389,2.0
122,4.07,Hassan,reading,0.376,2.0
123,4.1,Haris,reading,0.836,0.6
123,4.1,Muneeb,looking_away,0.729,2.0
123,4.1,Unknown,sleeping,0.55,0.6
123,4.1,Yasir,looking_away,0.455,2.0
123,4.1,Yasir,looking_away,0.406,2.0
123,4.1,Hassan,reading,0.395,2.0
124,4.13,Haris,reading,0.86,0.6
124,4.13,Muneeb,looking_away,0.679,1.5
124,4.13,Yasir,looking_away,0.46,2.0
124,4.13,Yasir,looking_away,0.427,2.0
124,4.13,Unknown,sleeping,0.423,0.6
124,4.13,Hassan,reading,0.286,2.0
125,4.17,Haris,reading,0.839,0.7
125,4.17,Rizwan,reading,0.806,0.5
125,4.17,Yasir,looking_away,0.48,2.0
125,4.17,Yasir,looking_away,0.435,2.0
125,4.17,Unknown,sleeping,0.279,0.7
125,4.17,Hassan,reading,0.254,2.0
126,4.2,Haris,reading,0.801,0.7
126,4.2,Rizwan,reading,0.77,0.5
126,4.2,Yasir,looking_away,0.513,2.0
126,4.2,Unknown,sleeping,0.511,0.7
126,4.2,Hassan,reading,0.453,2.0
126,4.2,Yasir,looking_away,0.433,2.0
127,4.23,Rizwan,reading,0.806,0.6
127,4.23,Haris,reading,0.741,0.7
127,4.23,Unknown,sleeping,0.628,0.7
127,4.23,Yasir,looking_away,0.563,2.0
127,4.23,Hassan,reading,0.425,2.0
127,4.23,Yasir,looking_away,0.399,2.0
127,4.23,Asrar,writing,0.314,2.0
128,4.27,Rizwan,reading,0.767,0.6
128,4.27,Haris,reading,0.719,0.8
128,4.27,Unknown,sleeping,0.552,0.8
128,4.27,Yasir,looking_away,0.504,2.0
128,4.27,Muneeb,looking_away,0.375,1.6
128,4.27,Hassan,reading,0.351,2.0
128,4.27,Yasir,looking_away,0.326,2.0
129,4.3,Rizwan,reading,0.771,0.6
129,4.3,Haris,reading,0.681,0.8
129,4.3,Muneeb,looking_away,0.593,1.6
129,4.3,Unknown,sleeping,0.592,0.8
129,4.3,Yasir,looking_away,0.568,2.0
130,4.33,Rizwan,reading,0.759,0.7
130,4.33,Haris,reading,0.661,0.8
130,4.33,Yasir,looking_away,0.604,2.0
130,4.33,Unknown,sleeping,0.591,0.8
130,4.33,Hassan,reading,0.357,2.0
131,4.37,Unknown,writing,0.869,0.5
131,4.37,Rizwan,reading,0.729,0.7
131,4.37,Haris,reading,0.629,0.9
131,4.37,Yasir,looking_away,0.613,2.0
131,4.37,Unknown,sleeping,0.601,0.9
131,4.37,Muneeb,looking_away,0.532,1.7
131,4.37,Hassan,reading,0.478,2.0
131,4.37,Yasir,looking_away,0.265,2.0
132,4.4,Rizwan,reading,0.693,0.7
132,4.4,Yasir,looking_away,0.661,2.0
132,4.4,Unknown,sleeping,0.635,0.9
132,4.4,Muneeb,looking_away,0.572,1.7
132,4.4,Haris,reading,0.557,0.9
132,4.4,Hassan,reading,0.301,2.0
133,4.43,Yasir,looking_away,0.672,2.0
133,4.43,Rizwan,reading,0.669,0.8
133,4.43,Haris,reading,0.565,0.9
133,4.43,Unknown,sleeping,0.536,0.9
133,4.43,Hassan,reading,0.315,2.0
133,4.43,Muneeb,looking_away,0.307,1.8
134,4.47,Unknown,writing,0.733,0.6
134,4.47,Yasir,looking_away,0.621,2.0
134,4.47,Unknown,sleeping,0.584,1.0
134,4.47,Haris,reading,0.568,1.0
134,4.47,Rizwan,reading,0.567,0.8
135,4.5,Rizwan,reading,0.653,0.8
135,4.5,Unknown,writing,0.652,0.7
135,4.5,Yasir,looking_away,0.581,2.0
135,4.5,Haris,reading,0.543,1.0
135,4.5,Hassan,reading,0.467,2.0
135,4.5,Unknown,sleeping,0.443,1.0
135,4.5,Muneeb,looking_away,0.422,1.8
136,4.53,Muneeb,looking_away,0.678,1.9
136,4.53,Rizwan,reading,0.636,0.9
136,4.53,Unknown,writing,0.626,0.7
136,4.53,Yasir,looking_away,0.551,2.0
136,4.53,Haris,reading,0.523,1.0
136,4.53,Unknown,sleeping,0.477,1.0
136,4.53,Hassan,reading,0.303,2.0
137,4.57,Haris,reading,0.666,1.1
137,4.57,Muneeb,looking_away,0.662,1.9
137,4.57,Rizwan,reading,0.653,0.9
137,4.57,Unknown,writing,0.648,0.7
137,4.57,Yasir,looking_away,0.561,2.0
137,4.57,Unknown,sleeping,0.56,1.1
137,4.57,Hassan,reading,0.376,2.0
137,4.57,Yasir,looking_away,0.372,2.0
138,4.6,Haris,reading,0.664,1.1
138,4.6,Rizwan,reading,0.642,0.9
138,4.6,Muneeb,looking_away,0.635,1.9
138,4.6,Unknown,writing,0.606,0.8
138,4.6,Yasir,looking_away,0.604,2.0
138,4.6,Hassan,reading,0.507,2.0
138,4.6,Unknown,sleeping,0.393,1.1
138,4.6,Yasir,looking_away,0.287,2.0
139,4.63,Haris,reading,0.654,1.1
139,4.63,Rizwan,reading,0.648,1.0
139,4.63,Yasir,looking_away,0.633,2.0
139,4.63,Muneeb,looking_away,0.573,2.0
139,4.63,Unknown,writing,0.513,0.8
139,4.63,Unknown,sleeping,0.362,1.1
139,4.63,Yasir,looking_away,0.287,2.0
140,4.67,Rizwan,reading,0.659,1.0
140,4.67,Haris,reading,0.657,1.2
140,4.67,Yasir,looking_away,0.578,2.0
140,4.67,Muneeb,looking_away,0.574,2.0
140,4.67,Unknown,writing,0.425,0.8
140,4.67,Unknown,sleeping,0.313,1.2
140,4.67,Hassan,reading,0.256,2.0
141,4.7,Rizwan,reading,0.695,1.0
141,4.7,Haris,reading,0.635,1.2
141,4.7,Yasir,looking_away,0.548,2.0
141,4.7,Unknown,sleeping,0.434,1.2
141,4.7,Unknown,writing,0.428,0.9
142,4.73,Rizwan,reading,0.692,1.1
142,4.73,Muneeb,looking_away,0.621,2.0
142,4.73,Haris,reading,0.593,1.2
142,4.73,Yasir,looking_away,0.548,2.0
142,4.73,Unknown,sleeping,0.547,1.2
142,4.73,Unknown,writing,0.462,0.9
142,4.73,Hassan,reading,0.364,2.0
142,4.73,Asrar,writing,0.292,0.5
143,4.77,Rizwan,reading,0.696,1.1
143,4.77,Unknown,sleeping,0.613,1.3
143,4.77,Yasir,looking_away,0.606,2.0
143,4.77,Haris,reading,0.576,1.3
143,4.77,Unknown,writing,0.523,0.9
143,4.77,Muneeb,looking_away,0.497,2.0
143,4.77,Asrar,writing,0.338,0.5
143,4.77,Hassan,reading,0.331,2.0
144,4.8,Rizwan,reading,0.708,1.1
144,4.8,Yasir,looking_away,0.647,2.0
144,4.8,Muneeb,looking_away,0.633,2.0
144,4.8,Unknown,writing,0.554,1.0
144,4.8,Haris,reading,0.522,1.3
144,4.8,Unknown,sleeping,0.482,1.3
144,4.8,Hassan,reading,0.399,2.0
144,4.8,Asrar,writing,0.346,0.6
145,4.83,Yasir,looking_away,0.706,2.0
145,4.83,Muneeb,looking_away,0.627,2.0
145,4.83,Rizwan,reading,0.599,1.2
145,4.83,Haris,reading,0.526,1.3
145,4.83,Unknown,writing,0.507,1.0
145,4.83,Unknown,sleeping,0.449,1.3
145,4.83,Asrar,writing,0.399,0.6
145,4.83,Hassan,reading,0.391,2.0
146,4.87,Yasir,looking_away,0.766,2.0
146,4.87,Muneeb,looking_away,0.594,2.0
146,4.87,Asrar,writing,0.526,0.6
146,4.87,Unknown,sleeping,0.516,1.4
146,4.87,Haris,reading,0.511,1.4
146,4.87,Unknown,writing,0.415,1.0
146,4.87,Rizwan,reading,0.4,1.2
146,4.87,Hassan,reading,0.337,2.0
147,4.9,Yasir,looking_away,0.704,2.0
147,4.9,Unknown,sleeping,0.69,1.4
147,4.9,Unknown,looking_away,0.636,0.5
147,4.9,Asrar,writing,0.573,0.7
147,4.9,Unknown,writing,0.506,1.1
147,4.9,Haris,reading,0.5,1.4
147,4.9,Hassan,reading,0.304,2.0
148,4.93,Unknown,sleeping,0.806,1.4
148,4.93,Muneeb,looking_away,0.714,2.0
148,4.93,Yasir,looking_away,0.697,2.0
148,4.93,Asrar,writing,0.552,0.7
148,4.93,Unknown,looking_away,0.525,0.5
148,4.93,Haris,reading,0.458,1.4
148,4.93,Unknown,writing,0.437,1.1
148,4.93,Hassan,reading,0.405,2.0
148,4.93,Rizwan,reading,0.301,1.3
149,4.97,Unknown,sleeping,0.788,1.5
149,4.97,Yasir,looking_away,0.718,2.0
149,4.97,Muneeb,looking_away,0.693,2.0
149,4.97,Unknown,looking_away,0.564,0.6
149,4.97,Asrar,writing,0.56,0.7
149,4.97,Unknown,writing,0.451,1.1
149,4.97,Haris,reading,0.418,1.5
149,4.97,Hassan,reading,0.314,2.0
150,5.0,Unknown,sleeping,0.835,1.5
150,5.0,Haris,reading,0.701,1.5
150,5.0,Muneeb,looking_away,0.7,2.0
150,5.0,Asrar,writing,0.558,0.8
150,5.0,Unknown,writing,0.515,1.2
150,5.0,Unknown,looking_away,0.486,0.6
150,5.0,Haris,reading,0.451,1.5
150,5.0,Hassan,reading,0.285,2.0
150,5.0,Rizwan,reading,0.27,1.3
151,5.03,Unknown,sleeping,0.896,1.5
151,5.03,Muneeb,looking_away,0.687,2.0
151,5.03,Haris,reading,0.649,1.5
151,5.03,Unknown,writing,0.577,1.2
151,5.03,Asrar,writing,0.511,0.8
151,5.03,Haris,reading,0.41,1.5
151,5.03,Unknown,looking_away,0.397,0.6
151,5.03,Rizwan,reading,0.261,1.4
152,5.07,Unknown,sleeping,0.888,1.6
152,5.07,Muneeb,looking_away,0.696,2.0
152,5.07,Unknown,writing,0.679,1.2
152,5.07,Haris,reading,0.599,1.6
152,5.07,Haris,reading,0.462,1.6
152,5.07,Asrar,writing,0.445,0.8
152,5.07,Unknown,looking_away,0.328,0.7
152,5.07,Hassan,reading,0.276,2.0
153,5.1,Unknown,sleeping,0.907,1.6
153,5.1,Unknown,writing,0.773,1.3
153,5.1,Haris,reading,0.61,1.6
153,5.1,Muneeb,looking_away,0.48,2.0
153,5.1,Asrar,writing,0.465,0.9
153,5.1,Haris,reading,0.397,1.6
153,5.1,Unknown,looking_away,0.362,0.7
153,5.1,Hassan,reading,0.302,2.0
154,5.13,Unknown,sleeping,0.884,1.6
154,5.13,Unknown,writing,0.787,1.3
154,5.13,Haris,reading,0.539,1.6
154,5.13,Muneeb,looking_away,0.5,2.0
154,5.13,Asrar,writing,0.495,0.9
154,5.13,Haris,reading,0.444,1.6
154,5.13,Hassan,reading,0.354,2.0
155,5.17,Unknown,sleeping,0.875,1.7
155,5.17,Hassan,reading,0.82,2.0
155,5.17,Hassan,reading,0.513,2.0
155,5.17,Muneeb,looking_away,0.503,2.0
155,5.17,Haris,reading,0.462,1.7
155,5.17,Asrar,writing,0.46,0.9
155,5.17,Hassan,reading,0.391,2.0
155,5.17,Unknown,looking_away,0.353,0.8
156,5.2,Unknown,sleeping,0.921,1.7
156,5.2,Hassan,reading,0.757,2.0
156,5.2,Hassan,reading,0.58,2.0
156,5.2,Muneeb,looking_away,0.552,2.0
156,5.2,Asrar,writing,0.446,1.0
156,5.2,Haris,reading,0.408,1.7
156,5.2,Hassan,reading,0.39,2.0
156,5.2,Unknown,looking_away,0.347,0.8
157,5.23,Unknown,sleeping,0.916,1.7
157,5.23,Hassan,reading,0.694,2.0
157,5.23,Muneeb,looking_away,0.506,2.0
157,5.23,Hassan,reading,0.471,2.0
157,5.23,Asrar,writing,0.408,1.0
157,5.23,Hassan,reading,0.379,2.0
157,5.23,Haris,reading,0.303,1.7
157,5.23,Unknown,looking_away,0.294,0.8
158,5.27,Unknown,sleeping,0.931,1.8
158,5.27,Hassan,reading,0.606,2.0
158,5.27,Muneeb,looking_away,0.525,1.8
158,5.27,Asrar,writing,0.499,1.0
158,5.27,Hassan,reading,0.441,2.0
158,5.27,Hassan,reading,0.4,2.0
158,5.27,Unknown,looking_away,0.307,0.9
158,5.27,Haris,reading,0.301,1.8
159,5.3,Unknown,sleeping,0.931,1.8
159,5.3,Hassan,reading,0.62,2.0
159,5.3,Muneeb,looking_away,0.497,1.8
159,5.3,Asrar,writing,0.444,1.1
159,5.3,Hassan,reading,0.412,2.0
159,5.3,Haris,reading,0.355,1.8
159,5.3,Hassan,reading,0.332,2.0
159,5.3,Unknown,looking_away,0.327,0.9
160,5.33,Unknown,sleeping,0.938,1.8
160,5.33,Muneeb,looking_away,0.566,1.8
160,5.33,Hassan,reading,0.441,2.0
160,5.33,Asrar,writing,0.417,1.1
160,5.33,Hassan,reading,0.412,2.0
160,5.33,Haris,reading,0.386,1.8
160,5.33,Hassan,reading,0.331,2.0
160,5.33,Unknown,looking_away,0.307,0.9
161,5.37,Unknown,sleeping,0.943,1.9
161,5.37,Muneeb,looking_away,0.561,1.9
161,5.37,Hassan,reading,0.415,2.0
161,5.37,Hassan,reading,0.408,2.0
161,5.37,Hassan,reading,0.366,2.0
161,5.37,Haris,reading,0.353,1.9
161,5.37,Asrar,writing,0.295,1.1
162,5.4,Unknown,sleeping,0.954,1.9
162,5.4,Hassan,reading,0.822,2.0
162,5.4,Muneeb,looking_away,0.537,1.9
162,5.4,Hassan,reading,0.413,2.0
162,5.4,Hassan,reading,0.385,2.0
162,5.4,Asrar,writing,0.31,1.2
162,5.4,Haris,reading,0.263,1.9
163,5.43,Unknown,sleeping,0.95,1.9
163,5.43,Hassan,reading,0.854,2.0
163,5.43,Muneeb,looking_away,0.506,1.9
163,5.43,Hassan,reading,0.398,2.0
163,5.43,Hassan,reading,0.352,2.0
163,5.43,Haris,reading,0.349,1.9
163,5.43,Asrar,writing,0.289,1.2
164,5.47,Unknown,sleeping,0.95,2.0
164,5.47,Hassan,reading,0.856,2.0
164,5.47,Muneeb,looking_away,0.482,2.0
164,5.47,Hassan,reading,0.468,2.0
164,5.47,Haris,reading,0.432,2.0
164,5.47,Hassan,reading,0.299,2.0
164,5.47,Asrar,writing,0.291,1.2
165,5.5,Unknown,sleeping,0.951,2.0
165,5.5,Hassan,reading,0.859,2.0
165,5.5,Muneeb,looking_away,0.522,2.0
165,5.5,Hassan,reading,0.425,2.0
165,5.5,Haris,reading,0.378,2.0
165,5.5,Asrar,writing,0.355,1.3
165,5.5,Hassan,reading,0.273,2.0
166,5.53,Unknown,sleeping,0.957,2.0
166,5.53,Hassan,reading,0.85,2.0
166,5.53,Muneeb,looking_away,0.438,2.0
166,5.53,Hassan,reading,0.382,2.0
166,5.53,Asrar,writing,0.351,1.3
166,5.53,Haris,reading,0.319,2.0
166,5.53,Hassan,reading,0.302,2.0
167,5.57,Unknown,sleeping,0.962,2.0
167,5.57,Hassan,reading,0.797,2.0
167,5.57,Asrar,writing,0.327,1.3
167,5.57,Haris,reading,0.313,2.0
167,5.57,Hassan,reading,0.303,2.0
167,5.57,Hassan,reading,0.299,2.0
167,5.57,Muneeb,looking_away,0.261,2.0
167,5.57,Rizwan,reading,0.25,1.9
168,5.6,Unknown,sleeping,0.962,2.0
168,5.6,Asrar,writing,0.404,1.4
168,5.6,Hassan,reading,0.324,2.0
168,5.6,Haris,reading,0.296,2.0
168,5.6,Muneeb,looking_away,0.282,2.0
168,5.6,Hassan,reading,0.263,2.0
168,5.6,Hassan,reading,0.252,2.0
169,5.63,Unknown,sleeping,0.963,2.0
169,5.63,Asrar,writing,0.431,1.4
169,5.63,Haris,reading,0.43,2.0
169,5.63,Muneeb,looking_away,0.287,2.0
169,5.63,Hassan,reading,0.286,2.0
169,5.63,Rizwan,reading,0.252,2.0
170,5.67,Unknown,sleeping,0.965,2.0
170,5.67,Haris,reading,0.557,2.0
170,5.67,Asrar,writing,0.398,1.4
170,5.67,Hassan,reading,0.346,2.0
170,5.67,Muneeb,looking_away,0.288,2.0
170,5.67,Hassan,reading,0.261,2.0
170,5.67,Rizwan,reading,0.259,2.0
170,5.67,Hassan,reading,0.25,2.0
171,5.7,Unknown,sleeping,0.955,2.0
171,5.7,Hassan,reading,0.693,2.0
171,5.7,Haris,reading,0.58,2.0
171,5.7,Asrar,writing,0.411,1.5
171,5.7,Hassan,reading,0.369,2.0
171,5.7,Rizwan,reading,0.363,2.0
171,5.7,Unknown,looking_away,0.342,1.3
171,5.7,Muneeb,looking_away,0.255,2.0
172,5.73,Unknown,sleeping,0.951,2.0
172,5.73,Hassan,reading,0.772,2.0
172,5.73,Haris,reading,0.568,2.0
172,5.73,Hassan,reading,0.457,2.0
172,5.73,Asrar,writing,0.448,1.5
172,5.73,Rizwan,reading,0.311,2.0
172,5.73,Unknown,looking_away,0.302,1.3
173,5.77,Unknown,sleeping,0.961,2.0
173,5.77,Haris,reading,0.651,2.0
173,5.77,Asrar,writing,0.465,1.5
173,5.77,Hassan,reading,0.445,2.0
173,5.77,Hassan,reading,0.407,2.0
173,5.77,Rizwan,reading,0.328,2.0
173,5.77,Muneeb,looking_away,0.266,2.0
174,5.8,Unknown,sleeping,0.955,2.0
174,5.8,Haris,reading,0.703,2.0
174,5.8,Hassan,reading,0.534,2.0
174,5.8,Asrar,writing,0.473,1.6
174,5.8,Hassan,reading,0.39,2.0
174,5.8,Rizwan,reading,0.376,2.0
174,5.8,Muneeb,looking_away,0.307,2.0
174,5.8,Unknown,looking_away,0.26,1.4
175,5.83,Unknown,sleeping,0.959,2.0
175,5.83,Haris,reading,0.657,2.0
175,5.83,Hassan,reading,0.646,2.0
175,5.83,Asrar,writing,0.452,1.6
175,5.83,Rizwan,reading,0.391,2.0
175,5.83,Hassan,reading,0.336,2.0
175,5.83,Unknown,looking_away,0.287,1.4
175,5.83,Muneeb,looking_away,0.272,2.0
176,5.87,Unknown,sleeping,0.962,2.0
176,5.87,Haris,reading,0.683,2.0
